CASE_ENQUIRY_ID,OPEN_DT,CLOSED_DT,CASE_STATUS,CLOSURE_REASON,CASE_TITLE,SUBJECT,REASON,TYPE,QUEUE,Department,Location,fire_district,pwd_district,city_council_district,police_district,neighborhood,neighborhood_services_district,ward,precinct,land_usage,LOCATION_STREET_NAME,LOCATION_ZIPCODE,LATITUDE,LONGITUDE,Source,Geocoded_Location
101000805039,03/15/2013 02:09:00 PM,03/15/2013 02:09:00 PM,Closed,Case Closed Internal Case Performed by Highway Maintenance crew. ,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 07: South Dorchester,PWDx,48 River St  Mattapan  MA  02126,8,7,3,B3,Dorchester,7,17,1714,R2,48 River St,02126,42.271722,-71.072209,Employee Generated,"(42.271722, -71.072209)"
101000805022,03/15/2013 02:05:00 PM,03/15/2013 02:05:00 PM,Closed,Case Closed Internal Case Performed by Highway Maintenance crew. ,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 07: South Dorchester,PWDx,151 River St  Mattapan  MA  02126,8,7,4,B3,Greater Mattapan,9,Ward 18,1801,R3,151 River St,02126,42.27175,-71.07738,Employee Generated,"(42.27175, -71.07738)"
101000811705,03/26/2013 09:10:00 PM,03/28/2013 01:32:00 PM,Closed,Case Closed Case Resolved pothole filled ,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1B: North End,PWDx,INTERSECTION of Anthony Rip Valenti Way & Portland St  Boston  MA  ,3,1B,1,A1,Downtown / Financial District,3,Ward 3,306,,INTERSECTION Anthony Rip Valenti Way & Portland St,,42.27184,-71.06738,Constituent Call,"(42.27184, -71.06738)"
101000803866,03/14/2013 09:44:00 AM,03/14/2013 09:44:00 AM,Closed,Case Closed Internal Case Performed by Highway Maintenance crew. ,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 06: West Roxbury and Roslindale,PWDx,4803 Washington St  West Roxbury  MA  02132,12,6,6,E5,West Roxbury,12,Ward 20,2010,R3,4803 Washington St,02132,42.27188,-71.14541,Employee Generated,"(42.27188, -71.14541)"
101000802166,03/12/2013 09:30:00 AM,03/12/2013 11:27:00 AM,Closed,Case Closed Case Resolved patched ,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 06: West Roxbury and Roslindale,PWDx,4803 Washington St  West Roxbury  MA  02132,12,6,6,E5,West Roxbury,12,Ward 20,2010,R3,4803 Washington St,02132,42.27188,-71.14541,City Worker App,"(42.27188, -71.14541)"
101000808704,03/21/2013 01:42:00 PM,03/21/2013 01:42:00 PM,Closed,Case Closed Internal Case Performed by Highway Maintenance crew. ,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 06: West Roxbury and Roslindale,PWDx,4803 Washington St  West Roxbury  MA  02132,12,6,6,E5,West Roxbury,12,Ward 20,2010,R3,4803 Washington St,02132,42.27188,-71.14541,Employee Generated,"(42.27188, -71.14541)"
101000808705,03/21/2013 01:42:00 PM,03/21/2013 01:42:00 PM,Closed,Case Closed Internal Case Performed by Highway Maintenance crew. ,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 06: West Roxbury and Roslindale,PWDx,4803 Washington St  West Roxbury  MA  02132,12,6,6,E5,West Roxbury,12,Ward 20,2010,R3,4803 Washington St,02132,42.27188,-71.14541,Employee Generated,"(42.27188, -71.14541)"
101000808706,03/21/2013 01:42:00 PM,03/21/2013 01:42:00 PM,Closed,Case Closed Internal Case Performed by Highway Maintenance crew. ,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 06: West Roxbury and Roslindale,PWDx,4803 Washington St  West Roxbury  MA  02132,12,6,6,E5,West Roxbury,12,Ward 20,2010,R3,4803 Washington St,02132,42.27188,-71.14541,Employee Generated,"(42.27188, -71.14541)"
101000808707,03/21/2013 01:42:00 PM,03/21/2013 01:42:00 PM,Closed,Case Closed Internal Case Performed by Highway Maintenance crew. ,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 06: West Roxbury and Roslindale,PWDx,4803 Washington St  West Roxbury  MA  02132,12,6,6,E5,West Roxbury,12,Ward 20,2010,R3,4803 Washington St,02132,42.27188,-71.14541,Employee Generated,"(42.27188, -71.14541)"
101000802513,03/12/2013 02:41:00 PM,03/12/2013 02:41:00 PM,Closed,Case Closed Internal Case Performed by Highway Maintenance crew. ,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 06: West Roxbury and Roslindale,PWDx,4803 Washington St  West Roxbury  MA  02132,12,6,6,E5,West Roxbury,12,Ward 20,2010,R3,4803 Washington St,02132,42.27188,-71.14541,Employee Generated,"(42.27188, -71.14541)"
101000802514,03/12/2013 02:41:00 PM,03/12/2013 02:41:00 PM,Closed,Case Closed Internal Case Performed by Highway Maintenance crew. ,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 06: West Roxbury and Roslindale,PWDx,4803 Washington St  West Roxbury  MA  02132,12,6,6,E5,West Roxbury,12,Ward 20,2010,R3,4803 Washington St,02132,42.27188,-71.14541,Employee Generated,"(42.27188, -71.14541)"
101000802515,03/12/2013 02:41:00 PM,03/12/2013 02:41:00 PM,Closed,Case Closed Internal Case Performed by Highway Maintenance crew. ,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 06: West Roxbury and Roslindale,PWDx,4803 Washington St  West Roxbury  MA  02132,12,6,6,E5,West Roxbury,12,Ward 20,2010,R3,4803 Washington St,02132,42.27188,-71.14541,Employee Generated,"(42.27188, -71.14541)"
101000802516,03/12/2013 02:41:00 PM,03/12/2013 02:41:00 PM,Closed,Case Closed Internal Case Performed by Highway Maintenance crew. ,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 06: West Roxbury and Roslindale,PWDx,4803 Washington St  West Roxbury  MA  02132,12,6,6,E5,West Roxbury,12,Ward 20,2010,R3,4803 Washington St,02132,42.27188,-71.14541,Employee Generated,"(42.27188, -71.14541)"
101000803860,03/14/2013 09:44:00 AM,03/14/2013 09:44:00 AM,Closed,Case Closed Internal Case Performed by Highway Maintenance crew. ,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 06: West Roxbury and Roslindale,PWDx,4803 Washington St  West Roxbury  MA  02132,12,6,6,E5,West Roxbury,12,Ward 20,2010,R3,4803 Washington St,02132,42.27188,-71.14541,Employee Generated,"(42.27188, -71.14541)"
101000803861,03/14/2013 09:44:00 AM,03/14/2013 09:44:00 AM,Closed,Case Closed Internal Case Performed by Highway Maintenance crew. ,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 06: West Roxbury and Roslindale,PWDx,4803 Washington St  West Roxbury  MA  02132,12,6,6,E5,West Roxbury,12,Ward 20,2010,R3,4803 Washington St,02132,42.27188,-71.14541,Employee Generated,"(42.27188, -71.14541)"
101000803862,03/14/2013 09:44:00 AM,03/14/2013 09:44:00 AM,Closed,Case Closed Internal Case Performed by Highway Maintenance crew. ,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 06: West Roxbury and Roslindale,PWDx,4803 Washington St  West Roxbury  MA  02132,12,6,6,E5,West Roxbury,12,Ward 20,2010,R3,4803 Washington St,02132,42.27188,-71.14541,Employee Generated,"(42.27188, -71.14541)"
101000803863,03/14/2013 09:44:00 AM,03/14/2013 09:44:00 AM,Closed,Case Closed Internal Case Performed by Highway Maintenance crew. ,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 06: West Roxbury and Roslindale,PWDx,4803 Washington St  West Roxbury  MA  02132,12,6,6,E5,West Roxbury,12,Ward 20,2010,R3,4803 Washington St,02132,42.27188,-71.14541,Employee Generated,"(42.27188, -71.14541)"
101000803864,03/14/2013 09:44:00 AM,03/14/2013 09:44:00 AM,Closed,Case Closed Internal Case Performed by Highway Maintenance crew. ,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 06: West Roxbury and Roslindale,PWDx,4803 Washington St  West Roxbury  MA  02132,12,6,6,E5,West Roxbury,12,Ward 20,2010,R3,4803 Washington St,02132,42.27188,-71.14541,Employee Generated,"(42.27188, -71.14541)"
101000803865,03/14/2013 09:44:00 AM,03/14/2013 09:44:00 AM,Closed,Case Closed Internal Case Performed by Highway Maintenance crew. ,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 06: West Roxbury and Roslindale,PWDx,4803 Washington St  West Roxbury  MA  02132,12,6,6,E5,West Roxbury,12,Ward 20,2010,R3,4803 Washington St,02132,42.27188,-71.14541,Employee Generated,"(42.27188, -71.14541)"
101000803867,03/14/2013 09:44:00 AM,03/14/2013 09:44:00 AM,Closed,Case Closed Internal Case Performed by Highway Maintenance crew. ,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 06: West Roxbury and Roslindale,PWDx,4803 Washington St  West Roxbury  MA  02132,12,6,6,E5,West Roxbury,12,Ward 20,2010,R3,4803 Washington St,02132,42.27188,-71.14541,Employee Generated,"(42.27188, -71.14541)"
101000803868,03/14/2013 09:45:00 AM,03/14/2013 09:45:00 AM,Closed,Case Closed Internal Case Performed by Highway Maintenance crew. ,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 06: West Roxbury and Roslindale,PWDx,4803 Washington St  West Roxbury  MA  02132,12,6,6,E5,West Roxbury,12,Ward 20,2010,R3,4803 Washington St,02132,42.27188,-71.14541,Employee Generated,"(42.27188, -71.14541)"
101000803869,03/14/2013 09:45:00 AM,03/14/2013 09:45:00 AM,Closed,Case Closed Internal Case Performed by Highway Maintenance crew. ,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 06: West Roxbury and Roslindale,PWDx,4803 Washington St  West Roxbury  MA  02132,12,6,6,E5,West Roxbury,12,Ward 20,2010,R3,4803 Washington St,02132,42.27188,-71.14541,Employee Generated,"(42.27188, -71.14541)"
101000803870,03/14/2013 09:45:00 AM,03/14/2013 09:45:00 AM,Closed,Case Closed Internal Case Performed by Highway Maintenance crew. ,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 06: West Roxbury and Roslindale,PWDx,4803 Washington St  West Roxbury  MA  02132,12,6,6,E5,West Roxbury,12,Ward 20,2010,R3,4803 Washington St,02132,42.27188,-71.14541,Employee Generated,"(42.27188, -71.14541)"
101000803871,03/14/2013 09:45:00 AM,03/14/2013 09:45:00 AM,Closed,Case Closed Internal Case Performed by Highway Maintenance crew. ,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 06: West Roxbury and Roslindale,PWDx,4803 Washington St  West Roxbury  MA  02132,12,6,6,E5,West Roxbury,12,Ward 20,2010,R3,4803 Washington St,02132,42.27188,-71.14541,Employee Generated,"(42.27188, -71.14541)"
101000803872,03/14/2013 09:45:00 AM,03/14/2013 09:45:00 AM,Closed,Case Closed Internal Case Performed by Highway Maintenance crew. ,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 06: West Roxbury and Roslindale,PWDx,4803 Washington St  West Roxbury  MA  02132,12,6,6,E5,West Roxbury,12,Ward 20,2010,R3,4803 Washington St,02132,42.27188,-71.14541,Employee Generated,"(42.27188, -71.14541)"
101000803873,03/14/2013 09:45:00 AM,03/14/2013 09:45:00 AM,Closed,Case Closed Internal Case Performed by Highway Maintenance crew. ,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 06: West Roxbury and Roslindale,PWDx,4803 Washington St  West Roxbury  MA  02132,12,6,6,E5,West Roxbury,12,Ward 20,2010,R3,4803 Washington St,02132,42.27188,-71.14541,Employee Generated,"(42.27188, -71.14541)"
101000803874,03/14/2013 09:45:00 AM,03/14/2013 09:45:00 AM,Closed,Case Closed Internal Case Performed by Highway Maintenance crew. ,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 06: West Roxbury and Roslindale,PWDx,4803 Washington St  West Roxbury  MA  02132,12,6,6,E5,West Roxbury,12,Ward 20,2010,R3,4803 Washington St,02132,42.27188,-71.14541,Employee Generated,"(42.27188, -71.14541)"
101000803875,03/14/2013 09:45:00 AM,03/14/2013 09:45:00 AM,Closed,Case Closed Internal Case Performed by Highway Maintenance crew. ,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 06: West Roxbury and Roslindale,PWDx,4803 Washington St  West Roxbury  MA  02132,12,6,6,E5,West Roxbury,12,Ward 20,2010,R3,4803 Washington St,02132,42.27188,-71.14541,Employee Generated,"(42.27188, -71.14541)"
101000803876,03/14/2013 09:45:00 AM,03/14/2013 09:45:00 AM,Closed,Case Closed Internal Case Performed by Highway Maintenance crew. ,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 06: West Roxbury and Roslindale,PWDx,4803 Washington St  West Roxbury  MA  02132,12,6,6,E5,West Roxbury,12,Ward 20,2010,R3,4803 Washington St,02132,42.27188,-71.14541,Employee Generated,"(42.27188, -71.14541)"
101000803877,03/14/2013 09:45:00 AM,03/14/2013 09:45:00 AM,Closed,Case Closed Internal Case Performed by Highway Maintenance crew. ,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 06: West Roxbury and Roslindale,PWDx,4803 Washington St  West Roxbury  MA  02132,12,6,6,E5,West Roxbury,12,Ward 20,2010,R3,4803 Washington St,02132,42.27188,-71.14541,Employee Generated,"(42.27188, -71.14541)"
101000803878,03/14/2013 09:45:00 AM,03/14/2013 09:45:00 AM,Closed,Case Closed Internal Case Performed by Highway Maintenance crew. ,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 06: West Roxbury and Roslindale,PWDx,4803 Washington St  West Roxbury  MA  02132,12,6,6,E5,West Roxbury,12,Ward 20,2010,R3,4803 Washington St,02132,42.27188,-71.14541,Employee Generated,"(42.27188, -71.14541)"
101000814957,04/01/2013 03:06:00 PM,04/01/2013 03:06:00 PM,Closed,Case Closed Internal Case Performed by Highway Maintenance crew. ,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 09: East Boston,PWDx,INTERSECTION of Chelsea St & Gove St  East Boston  MA  ,1,9,1,A7,East Boston,1,Ward 1,103,,INTERSECTION Chelsea St & Gove St,,42.27196,-71.12813,Employee Generated,"(42.27196, -71.12813)"
101000806276,03/18/2013 02:49:00 PM,03/21/2013 03:03:00 PM,Closed,Case Closed Case Resolved potholes patched  ,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 10B: Roxbury,PWDx,INTERSECTION of Crawford St & Elm Hill Ave  Dorchester  MA  ,9,10B,7,B2,Roxbury,13,Ward 12,1202,,INTERSECTION Crawford St & Elm Hill Ave,,42.271961,-71.111549,Constituent Call,"(42.271961, -71.111549)"
101000805023,03/15/2013 02:05:00 PM,03/15/2013 02:05:00 PM,Closed,Case Closed Internal Case Performed by Highway Maintenance crew. ,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 07: South Dorchester,PWDx,225 River St  Mattapan  MA  02126,8,7,4,B3,Greater Mattapan,9,Ward 18,1801,E,225 River St,02126,42.272033,-71.080062,Employee Generated,"(42.272033, -71.080062)"
101000803911,03/14/2013 09:50:00 AM,03/14/2013 09:50:00 AM,Closed,Case Closed Internal Case Performed by Highway Maintenance crew. ,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 06: West Roxbury and Roslindale,PWDx,4789 Washington St  West Roxbury  MA  02132,12,6,6,E5,West Roxbury,12,Ward 20,2010,R2,4789 Washington St,02132,42.27222,-71.14502,Employee Generated,"(42.27222, -71.14502)"
101000803910,03/14/2013 09:50:00 AM,03/14/2013 09:50:00 AM,Closed,Case Closed Internal Case Performed by Highway Maintenance crew. ,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 06: West Roxbury and Roslindale,PWDx,4789 Washington St  West Roxbury  MA  02132,12,6,6,E5,West Roxbury,12,Ward 20,2010,R2,4789 Washington St,02132,42.27222,-71.14502,Employee Generated,"(42.27222, -71.14502)"
101000803901,03/14/2013 09:49:00 AM,03/14/2013 09:49:00 AM,Closed,Case Closed Internal Case Performed by Highway Maintenance crew. ,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 06: West Roxbury and Roslindale,PWDx,4789 Washington St  West Roxbury  MA  02132,12,6,6,E5,West Roxbury,12,Ward 20,2010,R2,4789 Washington St,02132,42.27222,-71.14502,Employee Generated,"(42.27222, -71.14502)"
101000803902,03/14/2013 09:49:00 AM,03/14/2013 09:49:00 AM,Closed,Case Closed Internal Case Performed by Highway Maintenance crew. ,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 06: West Roxbury and Roslindale,PWDx,4789 Washington St  West Roxbury  MA  02132,12,6,6,E5,West Roxbury,12,Ward 20,2010,R2,4789 Washington St,02132,42.27222,-71.14502,Employee Generated,"(42.27222, -71.14502)"
101000803913,03/14/2013 09:50:00 AM,03/14/2013 09:50:00 AM,Closed,Case Closed Internal Case Performed by Highway Maintenance crew. ,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 06: West Roxbury and Roslindale,PWDx,4789 Washington St  West Roxbury  MA  02132,12,6,6,E5,West Roxbury,12,Ward 20,2010,R2,4789 Washington St,02132,42.27222,-71.14502,Employee Generated,"(42.27222, -71.14502)"
101000803904,03/14/2013 09:49:00 AM,03/14/2013 09:49:00 AM,Closed,Case Closed Internal Case Performed by Highway Maintenance crew. ,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 06: West Roxbury and Roslindale,PWDx,4789 Washington St  West Roxbury  MA  02132,12,6,6,E5,West Roxbury,12,Ward 20,2010,R2,4789 Washington St,02132,42.27222,-71.14502,Employee Generated,"(42.27222, -71.14502)"
101000803912,03/14/2013 09:50:00 AM,03/14/2013 09:50:00 AM,Closed,Case Closed Internal Case Performed by Highway Maintenance crew. ,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 06: West Roxbury and Roslindale,PWDx,4789 Washington St  West Roxbury  MA  02132,12,6,6,E5,West Roxbury,12,Ward 20,2010,R2,4789 Washington St,02132,42.27222,-71.14502,Employee Generated,"(42.27222, -71.14502)"
101000803907,03/14/2013 09:49:00 AM,03/14/2013 09:49:00 AM,Closed,Case Closed Internal Case Performed by Highway Maintenance crew. ,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 06: West Roxbury and Roslindale,PWDx,4789 Washington St  West Roxbury  MA  02132,12,6,6,E5,West Roxbury,12,Ward 20,2010,R2,4789 Washington St,02132,42.27222,-71.14502,Employee Generated,"(42.27222, -71.14502)"
101000803905,03/14/2013 09:49:00 AM,03/14/2013 09:49:00 AM,Closed,Case Closed Internal Case Performed by Highway Maintenance crew. ,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 06: West Roxbury and Roslindale,PWDx,4789 Washington St  West Roxbury  MA  02132,12,6,6,E5,West Roxbury,12,Ward 20,2010,R2,4789 Washington St,02132,42.27222,-71.14502,Employee Generated,"(42.27222, -71.14502)"
101000813705,03/29/2013 01:49:00 PM,04/02/2013 02:54:00 PM,Closed,Case Closed Case Resolved 6stanford  done ,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 07: South Dorchester,PWDx,INTERSECTION of Morton St & Sanford St  Dorchester  MA  ,8,7,3,C11,Dorchester,7,Ward 17,1713,,INTERSECTION Morton St & Sanford St,,42.27232,-71.09229,Constituent Call,"(42.27232, -71.09229)"
101000807360,03/19/2013 11:00:00 PM,03/21/2013 03:48:00 PM,Closed,Case Closed Case Resolved filled in large pothole on corner  ,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 1C: Downtown,PWDx,INTERSECTION of Park St & Tremont St  Boston  MA  ,3,1C,8,A1,Downtown / Financial District,14,Ward 5,503,,INTERSECTION Park St & Tremont St,,42.27234,-71.16447,Constituent Call,"(42.27234, -71.16447)"
101000811143,03/26/2013 09:43:00 AM,03/26/2013 11:15:00 AM,Closed,Case Closed Case Resolved ,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 08: Hyde Park,PWDx,161 Clare Ave  Hyde Park  MA  02136,12,8,5,E18,Hyde Park,10,Ward 18,1808,R1,161 Clare Ave,02136,42.27237,-71.11928,City Worker App,"(42.27237, -71.11928)"
101000803915,03/14/2013 09:51:00 AM,03/14/2013 09:51:00 AM,Closed,Case Closed Internal Case Performed by Highway Maintenance crew. ,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 06: West Roxbury and Roslindale,PWDx,4785 Washington St  West Roxbury  MA  02132,12,6,6,E5,West Roxbury,12,Ward 20,2010,R2,4785 Washington St,02132,42.27238,-71.14483,Employee Generated,"(42.27238, -71.14483)"
101000803928,03/14/2013 09:52:00 AM,03/14/2013 09:52:00 AM,Closed,Case Closed Internal Case Performed by Highway Maintenance crew. ,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 06: West Roxbury and Roslindale,PWDx,4785 Washington St  West Roxbury  MA  02132,12,6,6,E5,West Roxbury,12,Ward 20,2010,R2,4785 Washington St,02132,42.27238,-71.14483,Employee Generated,"(42.27238, -71.14483)"
101000803927,03/14/2013 09:52:00 AM,03/14/2013 09:52:00 AM,Closed,Case Closed Internal Case Performed by Highway Maintenance crew. ,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 06: West Roxbury and Roslindale,PWDx,4785 Washington St  West Roxbury  MA  02132,12,6,6,E5,West Roxbury,12,Ward 20,2010,R2,4785 Washington St,02132,42.27238,-71.14483,Employee Generated,"(42.27238, -71.14483)"
101000803926,03/14/2013 09:52:00 AM,03/14/2013 09:52:00 AM,Closed,Case Closed Internal Case Performed by Highway Maintenance crew. ,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 06: West Roxbury and Roslindale,PWDx,4785 Washington St  West Roxbury  MA  02132,12,6,6,E5,West Roxbury,12,Ward 20,2010,R2,4785 Washington St,02132,42.27238,-71.14483,Employee Generated,"(42.27238, -71.14483)"
101000803920,03/14/2013 09:51:00 AM,03/14/2013 09:51:00 AM,Closed,Case Closed Internal Case Performed by Highway Maintenance crew. ,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 06: West Roxbury and Roslindale,PWDx,4785 Washington St  West Roxbury  MA  02132,12,6,6,E5,West Roxbury,12,Ward 20,2010,R2,4785 Washington St,02132,42.27238,-71.14483,Employee Generated,"(42.27238, -71.14483)"
101000803919,03/14/2013 09:51:00 AM,03/14/2013 09:51:00 AM,Closed,Case Closed Internal Case Performed by Highway Maintenance crew. ,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 06: West Roxbury and Roslindale,PWDx,4785 Washington St  West Roxbury  MA  02132,12,6,6,E5,West Roxbury,12,Ward 20,2010,R2,4785 Washington St,02132,42.27238,-71.14483,Employee Generated,"(42.27238, -71.14483)"
101000803918,03/14/2013 09:51:00 AM,03/14/2013 09:51:00 AM,Closed,Case Closed Internal Case Performed by Highway Maintenance crew. ,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 06: West Roxbury and Roslindale,PWDx,4785 Washington St  West Roxbury  MA  02132,12,6,6,E5,West Roxbury,12,Ward 20,2010,R2,4785 Washington St,02132,42.27238,-71.14483,Employee Generated,"(42.27238, -71.14483)"
101000803917,03/14/2013 09:51:00 AM,03/14/2013 09:51:00 AM,Closed,Case Closed Internal Case Performed by Highway Maintenance crew. ,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 06: West Roxbury and Roslindale,PWDx,4785 Washington St  West Roxbury  MA  02132,12,6,6,E5,West Roxbury,12,Ward 20,2010,R2,4785 Washington St,02132,42.27238,-71.14483,Employee Generated,"(42.27238, -71.14483)"
101000803916,03/14/2013 09:51:00 AM,03/14/2013 09:51:00 AM,Closed,Case Closed Internal Case Performed by Highway Maintenance crew. ,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 06: West Roxbury and Roslindale,PWDx,4785 Washington St  West Roxbury  MA  02132,12,6,6,E5,West Roxbury,12,Ward 20,2010,R2,4785 Washington St,02132,42.27238,-71.14483,Employee Generated,"(42.27238, -71.14483)"
101000803914,03/14/2013 09:51:00 AM,03/14/2013 09:51:00 AM,Closed,Case Closed Internal Case Performed by Highway Maintenance crew. ,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 06: West Roxbury and Roslindale,PWDx,4785 Washington St  West Roxbury  MA  02132,12,6,6,E5,West Roxbury,12,Ward 20,2010,R2,4785 Washington St,02132,42.27238,-71.14483,Employee Generated,"(42.27238, -71.14483)"
101000803980,03/14/2013 10:09:00 AM,03/14/2013 02:10:00 PM,Closed,Case Closed Case Resolved pot hole filled by patch crew...................... ,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 07: South Dorchester,PWDx,INTERSECTION of Walk Hill St & Wellington Hill Fwy  Mattapan  MA  ,8,7,5,B3,Greater Mattapan,9,Ward 18,1803,,INTERSECTION Walk Hill St & Wellington Hill Fwy,,42.27249,-71.12989,City Worker App,"(42.27249, -71.12989)"
101000810542,03/25/2013 12:13:00 PM,03/26/2013 09:06:00 AM,Closed,Case Closed Case Resolved BEEN MADE SAFE ,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 07: South Dorchester,PWDx,INTERSECTION of Walk Hill St & Wellington Hill Fwy  Mattapan  MA  ,8,7,5,B3,Greater Mattapan,9,Ward 18,1803,,INTERSECTION Walk Hill St & Wellington Hill Fwy,,42.27249,-71.12989,City Worker App,"(42.27249, -71.12989)"
101000819307,04/09/2013 09:00:00 AM,04/09/2013 12:31:00 PM,Closed,Case Closed Case Resolved MADE SAFE ,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 07: South Dorchester,PWDx,INTERSECTION of Walk Hill St & Wellington Hill Fwy  Mattapan  MA  ,8,7,5,B3,Greater Mattapan,9,Ward 18,1803,,INTERSECTION Walk Hill St & Wellington Hill Fwy,,42.27249,-71.12989,City Worker App,"(42.27249, -71.12989)"
